ID,Audio,Emotion,Text,Semantic
243,kaggle/input/cremad/AudioWAV/1003_WSI_NEU_XX.wav,Neutral,We'll stop in a couple of minutes,narrative
244,kaggle/input/cremad/AudioWAV/1003_WSI_SAD_XX.wav,Sad,We'll stop in a couple of minutes,narrative
245,kaggle/input/cremad/AudioWAV/1004_DFA_ANG_XX.wav,Anger,Don't forget a jacket,request_command
246,kaggle/input/cremad/AudioWAV/1004_DFA_DIS_XX.wav,Disgust,Don't forget a jacket,request_command
247,kaggle/input/cremad/AudioWAV/1004_DFA_FEA_XX.wav,Fear,Don't forget a jacket,request_command
248,kaggle/input/cremad/AudioWAV/1004_DFA_HAP_XX.wav,Happy,Don't forget a jacket,request_command
249,kaggle/input/cremad/AudioWAV/1004_DFA_NEU_XX.wav,Neutral,Don't forget a jacket,request_command
250,kaggle/input/cremad/AudioWAV/1004_DFA_SAD_XX.wav,Sad,Don't forget a jacket,request_command
251,kaggle/input/cremad/AudioWAV/1004_IEO_ANG_HI.wav,Anger,It's eleven o'clock,factual_statement
252,kaggle/input/cremad/AudioWAV/1004_IEO_ANG_LO.wav,Anger,It's eleven o'clock,factual_statement
253,kaggle/input/cremad/AudioWAV/1004_IEO_ANG_MD.wav,Anger,It's eleven o'clock,factual_statement
254,kaggle/input/cremad/AudioWAV/1004_IEO_DIS_HI.wav,Disgust,It's eleven o'clock,factual_statement
255,kaggle/input/cremad/AudioWAV/1004_IEO_DIS_LO.wav,Disgust,It's eleven o'clock,factual_statement
256,kaggle/input/cremad/AudioWAV/1004_IEO_DIS_MD.wav,Disgust,It's eleven o'clock,factual_statement
257,kaggle/input/cremad/AudioWAV/1004_IEO_FEA_HI.wav,Fear,It's eleven o'clock,factual_statement
258,kaggle/input/cremad/AudioWAV/1004_IEO_FEA_LO.wav,Fear,It's eleven o'clock,factual_statement
259,kaggle/input/cremad/AudioWAV/1004_IEO_FEA_MD.wav,Fear,It's eleven o'clock,factual_statement
260,kaggle/input/cremad/AudioWAV/1004_IEO_HAP_HI.wav,Happy,It's eleven o'clock,factual_statement
261,kaggle/input/cremad/AudioWAV/1004_IEO_HAP_LO.wav,Happy,It's eleven o'clock,factual_statement
262,kaggle/input/cremad/AudioWAV/1004_IEO_HAP_MD.wav,Happy,It's eleven o'clock,factual_statement
263,kaggle/input/cremad/AudioWAV/1004_IEO_NEU_XX.wav,Neutral,It's eleven o'clock,factual_statement
264,kaggle/input/cremad/AudioWAV/1004_IEO_SAD_HI.wav,Sad,It's eleven o'clock,factual_statement
265,kaggle/input/cremad/AudioWAV/1004_IEO_SAD_LO.wav,Sad,It's eleven o'clock,factual_statement
266,kaggle/input/cremad/AudioWAV/1004_IEO_SAD_MD.wav,Sad,It's eleven o'clock,factual_statement
267,kaggle/input/cremad/AudioWAV/1004_IOM_ANG_XX.wav,Anger,I'm on my way to the meeting,personal_statement
268,kaggle/input/cremad/AudioWAV/1004_IOM_DIS_XX.wav,Disgust,I'm on my way to the meeting,personal_statement
269,kaggle/input/cremad/AudioWAV/1004_IOM_FEA_XX.wav,Fear,I'm on my way to the meeting,personal_statement
270,kaggle/input/cremad/AudioWAV/1004_IOM_HAP_XX.wav,Happy,I'm on my way to the meeting,personal_statement
271,kaggle/input/cremad/AudioWAV/1004_IOM_NEU_XX.wav,Neutral,I'm on my way to the meeting,personal_statement
272,kaggle/input/cremad/AudioWAV/1004_IOM_SAD_XX.wav,Sad,I'm on my way to the meeting,personal_statement
273,kaggle/input/cremad/AudioWAV/1004_ITH_ANG_XX.wav,Anger,I think I have a doctor's appointment,personal_statement
274,kaggle/input/cremad/AudioWAV/1004_ITH_DIS_XX.wav,Disgust,I think I have a doctor's appointment,personal_statement
275,kaggle/input/cremad/AudioWAV/1004_ITH_FEA_XX.wav,Fear,I think I have a doctor's appointment,personal_statement
276,kaggle/input/cremad/AudioWAV/1004_ITH_HAP_XX.wav,Happy,I think I have a doctor's appointment,personal_statement
277,kaggle/input/cremad/AudioWAV/1004_ITH_NEU_XX.wav,Neutral,I think I have a doctor's appointment,personal_statement
278,kaggle/input/cremad/AudioWAV/1004_ITH_SAD_XX.wav,Sad,I think I have a doctor's appointment,personal_statement
279,kaggle/input/cremad/AudioWAV/1004_ITS_ANG_XX.wav,Anger,I think I've seen this before,personal_statement
280,kaggle/input/cremad/AudioWAV/1004_ITS_DIS_XX.wav,Disgust,I think I've seen this before,personal_statement
281,kaggle/input/cremad/AudioWAV/1004_ITS_FEA_XX.wav,Fear,I think I've seen this before,personal_statement
282,kaggle/input/cremad/AudioWAV/1004_ITS_HAP_XX.wav,Happy,I think I've seen this before,personal_statement
283,kaggle/input/cremad/AudioWAV/1004_ITS_NEU_XX.wav,Neutral,I think I've seen this before,personal_statement
284,kaggle/input/cremad/AudioWAV/1004_ITS_SAD_XX.wav,Sad,I think I've seen this before,personal_statement
285,kaggle/input/cremad/AudioWAV/1004_IWL_ANG_XX.wav,Anger,I would like a new alarm clock,personal_statement
286,kaggle/input/cremad/AudioWAV/1004_IWL_DIS_XX.wav,Disgust,I would like a new alarm clock,personal_statement
287,kaggle/input/cremad/AudioWAV/1004_IWL_FEA_XX.wav,Fear,I would like a new alarm clock,personal_statement
288,kaggle/input/cremad/AudioWAV/1004_IWL_HAP_XX.wav,Happy,I would like a new alarm clock,personal_statement
289,kaggle/input/cremad/AudioWAV/1004_IWL_NEU_XX.wav,Neutral,I would like a new alarm clock,personal_statement
290,kaggle/input/cremad/AudioWAV/1004_IWL_SAD_XX.wav,Sad,I would like a new alarm clock,personal_statement
291,kaggle/input/cremad/AudioWAV/1004_IWW_ANG_XX.wav,Anger,I wonder what this is about,personal_statement
292,kaggle/input/cremad/AudioWAV/1004_IWW_DIS_XX.wav,Disgust,I wonder what this is about,personal_statement
293,kaggle/input/cremad/AudioWAV/1004_IWW_FEA_XX.wav,Fear,I wonder what this is about,personal_statement
294,kaggle/input/cremad/AudioWAV/1004_IWW_HAP_XX.wav,Happy,I wonder what this is about,personal_statement
295,kaggle/input/cremad/AudioWAV/1004_IWW_NEU_XX.wav,Neutral,I wonder what this is about,personal_statement
296,kaggle/input/cremad/AudioWAV/1004_IWW_SAD_XX.wav,Sad,I wonder what this is about,personal_statement
297,kaggle/input/cremad/AudioWAV/1004_MTI_ANG_XX.wav,Anger,Maybe tomorrow it will be cold,narrative
298,kaggle/input/cremad/AudioWAV/1004_MTI_DIS_XX.wav,Disgust,Maybe tomorrow it will be cold,narrative
299,kaggle/input/cremad/AudioWAV/1004_MTI_FEA_XX.wav,Fear,Maybe tomorrow it will be cold,narrative
300,kaggle/input/cremad/AudioWAV/1004_MTI_HAP_XX.wav,Happy,Maybe tomorrow it will be cold,narrative
301,kaggle/input/cremad/AudioWAV/1004_MTI_NEU_XX.wav,Neutral,Maybe tomorrow it will be cold,narrative
302,kaggle/input/cremad/AudioWAV/1004_MTI_SAD_XX.wav,Sad,Maybe tomorrow it will be cold,narrative
303,kaggle/input/cremad/AudioWAV/1004_TAI_ANG_XX.wav,Anger,The airplane is almost full,factual_statement
304,kaggle/input/cremad/AudioWAV/1004_TAI_DIS_XX.wav,Disgust,The airplane is almost full,factual_statement
305,kaggle/input/cremad/AudioWAV/1004_TAI_FEA_XX.wav,Fear,The airplane is almost full,factual_statement
306,kaggle/input/cremad/AudioWAV/1004_TAI_HAP_XX.wav,Happy,The airplane is almost full,factual_statement
307,kaggle/input/cremad/AudioWAV/1004_TAI_NEU_XX.wav,Neutral,The airplane is almost full,factual_statement
308,kaggle/input/cremad/AudioWAV/1004_TAI_SAD_XX.wav,Sad,The airplane is almost full,factual_statement
309,kaggle/input/cremad/AudioWAV/1004_TIE_ANG_XX.wav,Anger,That is exactly what happened,narrative
310,kaggle/input/cremad/AudioWAV/1004_TIE_DIS_XX.wav,Disgust,That is exactly what happened,narrative
311,kaggle/input/cremad/AudioWAV/1004_TIE_FEA_XX.wav,Fear,That is exactly what happened,narrative
312,kaggle/input/cremad/AudioWAV/1004_TIE_HAP_XX.wav,Happy,That is exactly what happened,narrative
313,kaggle/input/cremad/AudioWAV/1004_TIE_NEU_XX.wav,Neutral,That is exactly what happened,narrative
314,kaggle/input/cremad/AudioWAV/1004_TIE_SAD_XX.wav,Sad,That is exactly what happened,narrative
315,kaggle/input/cremad/AudioWAV/1004_TSI_ANG_XX.wav,Anger,The surface is slick,factual_statement
316,kaggle/input/cremad/AudioWAV/1004_TSI_DIS_XX.wav,Disgust,The surface is slick,factual_statement
317,kaggle/input/cremad/AudioWAV/1004_TSI_FEA_XX.wav,Fear,The surface is slick,factual_statement
318,kaggle/input/cremad/AudioWAV/1004_TSI_HAP_XX.wav,Happy,The surface is slick,factual_statement
319,kaggle/input/cremad/AudioWAV/1004_TSI_NEU_XX.wav,Neutral,The surface is slick,factual_statement
320,kaggle/input/cremad/AudioWAV/1004_TSI_SAD_XX.wav,Sad,The surface is slick,factual_statement
321,kaggle/input/cremad/AudioWAV/1004_WSI_ANG_XX.wav,Anger,We'll stop in a couple of minutes,narrative
322,kaggle/input/cremad/AudioWAV/1004_WSI_DIS_XX.wav,Disgust,We'll stop in a couple of minutes,narrative
323,kaggle/input/cremad/AudioWAV/1004_WSI_FEA_XX.wav,Fear,We'll stop in a couple of minutes,narrative
324,kaggle/input/cremad/AudioWAV/1004_WSI_HAP_XX.wav,Happy,We'll stop in a couple of minutes,narrative
325,kaggle/input/cremad/AudioWAV/1004_WSI_NEU_XX.wav,Neutral,We'll stop in a couple of minutes,narrative
326,kaggle/input/cremad/AudioWAV/1004_WSI_SAD_XX.wav,Sad,We'll stop in a couple of minutes,narrative
327,kaggle/input/cremad/AudioWAV/1005_DFA_ANG_XX.wav,Anger,Don't forget a jacket,request_command
328,kaggle/input/cremad/AudioWAV/1005_DFA_DIS_XX.wav,Disgust,Don't forget a jacket,request_command
329,kaggle/input/cremad/AudioWAV/1005_DFA_FEA_XX.wav,Fear,Don't forget a jacket,request_command
330,kaggle/input/cremad/AudioWAV/1005_DFA_HAP_XX.wav,Happy,Don't forget a jacket,request_command
331,kaggle/input/cremad/AudioWAV/1005_DFA_NEU_XX.wav,Neutral,Don't forget a jacket,request_command
332,kaggle/input/cremad/AudioWAV/1005_DFA_SAD_XX.wav,Sad,Don't forget a jacket,request_command
333,kaggle/input/cremad/AudioWAV/1005_IEO_ANG_HI.wav,Anger,It's eleven o'clock,factual_statement
334,kaggle/input/cremad/AudioWAV/1005_IEO_ANG_LO.wav,Anger,It's eleven o'clock,factual_statement
335,kaggle/input/cremad/AudioWAV/1005_IEO_ANG_MD.wav,Anger,It's eleven o'clock,factual_statement
336,kaggle/input/cremad/AudioWAV/1005_IEO_DIS_HI.wav,Disgust,It's eleven o'clock,factual_statement
337,kaggle/input/cremad/AudioWAV/1005_IEO_DIS_LO.wav,Disgust,It's eleven o'clock,factual_statement
338,kaggle/input/cremad/AudioWAV/1005_IEO_DIS_MD.wav,Disgust,It's eleven o'clock,factual_statement
339,kaggle/input/cremad/AudioWAV/1005_IEO_FEA_HI.wav,Fear,It's eleven o'clock,factual_statement
340,kaggle/input/cremad/AudioWAV/1005_IEO_FEA_LO.wav,Fear,It's eleven o'clock,factual_statement
341,kaggle/input/cremad/AudioWAV/1005_IEO_FEA_MD.wav,Fear,It's eleven o'clock,factual_statement
342,kaggle/input/cremad/AudioWAV/1005_IEO_HAP_HI.wav,Happy,It's eleven o'clock,factual_statement
343,kaggle/input/cremad/AudioWAV/1005_IEO_HAP_LO.wav,Happy,It's eleven o'clock,factual_statement
344,kaggle/input/cremad/AudioWAV/1005_IEO_HAP_MD.wav,Happy,It's eleven o'clock,factual_statement
345,kaggle/input/cremad/AudioWAV/1005_IEO_NEU_XX.wav,Neutral,It's eleven o'clock,factual_statement
346,kaggle/input/cremad/AudioWAV/1005_IEO_SAD_HI.wav,Sad,It's eleven o'clock,factual_statement
347,kaggle/input/cremad/AudioWAV/1005_IEO_SAD_LO.wav,Sad,It's eleven o'clock,factual_statement
348,kaggle/input/cremad/AudioWAV/1005_IEO_SAD_MD.wav,Sad,It's eleven o'clock,factual_statement
349,kaggle/input/cremad/AudioWAV/1005_IOM_ANG_XX.wav,Anger,I'm on my way to the meeting,personal_statement
350,kaggle/input/cremad/AudioWAV/1005_IOM_DIS_XX.wav,Disgust,I'm on my way to the meeting,personal_statement
351,kaggle/input/cremad/AudioWAV/1005_IOM_FEA_XX.wav,Fear,I'm on my way to the meeting,personal_statement
352,kaggle/input/cremad/AudioWAV/1005_IOM_HAP_XX.wav,Happy,I'm on my way to the meeting,personal_statement
353,kaggle/input/cremad/AudioWAV/1005_IOM_NEU_XX.wav,Neutral,I'm on my way to the meeting,personal_statement
354,kaggle/input/cremad/AudioWAV/1005_IOM_SAD_XX.wav,Sad,I'm on my way to the meeting,personal_statement
355,kaggle/input/cremad/AudioWAV/1005_ITH_ANG_XX.wav,Anger,I think I have a doctor's appointment,personal_statement
356,kaggle/input/cremad/AudioWAV/1005_ITH_DIS_XX.wav,Disgust,I think I have a doctor's appointment,personal_statement
357,kaggle/input/cremad/AudioWAV/1005_ITH_FEA_XX.wav,Fear,I think I have a doctor's appointment,personal_statement
358,kaggle/input/cremad/AudioWAV/1005_ITH_HAP_XX.wav,Happy,I think I have a doctor's appointment,personal_statement
359,kaggle/input/cremad/AudioWAV/1005_ITH_NEU_XX.wav,Neutral,I think I have a doctor's appointment,personal_statement
360,kaggle/input/cremad/AudioWAV/1005_ITH_SAD_XX.wav,Sad,I think I have a doctor's appointment,personal_statement
361,kaggle/input/cremad/AudioWAV/1005_ITS_ANG_XX.wav,Anger,I think I've seen this before,personal_statement
362,kaggle/input/cremad/AudioWAV/1005_ITS_DIS_XX.wav,Disgust,I think I've seen this before,personal_statement
363,kaggle/input/cremad/AudioWAV/1005_ITS_FEA_XX.wav,Fear,I think I've seen this before,personal_statement
364,kaggle/input/cremad/AudioWAV/1005_ITS_HAP_XX.wav,Happy,I think I've seen this before,personal_statement
365,kaggle/input/cremad/AudioWAV/1005_ITS_NEU_XX.wav,Neutral,I think I've seen this before,personal_statement
366,kaggle/input/cremad/AudioWAV/1005_ITS_SAD_XX.wav,Sad,I think I've seen this before,personal_statement
367,kaggle/input/cremad/AudioWAV/1005_IWL_ANG_XX.wav,Anger,I would like a new alarm clock,personal_statement
368,kaggle/input/cremad/AudioWAV/1005_IWL_DIS_XX.wav,Disgust,I would like a new alarm clock,personal_statement
369,kaggle/input/cremad/AudioWAV/1005_IWL_FEA_XX.wav,Fear,I would like a new alarm clock,personal_statement
370,kaggle/input/cremad/AudioWAV/1005_IWL_HAP_XX.wav,Happy,I would like a new alarm clock,personal_statement
371,kaggle/input/cremad/AudioWAV/1005_IWL_NEU_XX.wav,Neutral,I would like a new alarm clock,personal_statement
372,kaggle/input/cremad/AudioWAV/1005_IWL_SAD_XX.wav,Sad,I would like a new alarm clock,personal_statement
373,kaggle/input/cremad/AudioWAV/1005_IWW_ANG_XX.wav,Anger,I wonder what this is about,personal_statement
374,kaggle/input/cremad/AudioWAV/1005_IWW_DIS_XX.wav,Disgust,I wonder what this is about,personal_statement
375,kaggle/input/cremad/AudioWAV/1005_IWW_FEA_XX.wav,Fear,I wonder what this is about,personal_statement
376,kaggle/input/cremad/AudioWAV/1005_IWW_HAP_XX.wav,Happy,I wonder what this is about,personal_statement
377,kaggle/input/cremad/AudioWAV/1005_IWW_NEU_XX.wav,Neutral,I wonder what this is about,personal_statement
378,kaggle/input/cremad/AudioWAV/1005_IWW_SAD_XX.wav,Sad,I wonder what this is about,personal_statement
379,kaggle/input/cremad/AudioWAV/1005_MTI_ANG_XX.wav,Anger,Maybe tomorrow it will be cold,narrative
380,kaggle/input/cremad/AudioWAV/1005_MTI_DIS_XX.wav,Disgust,Maybe tomorrow it will be cold,narrative
381,kaggle/input/cremad/AudioWAV/1005_MTI_FEA_XX.wav,Fear,Maybe tomorrow it will be cold,narrative
382,kaggle/input/cremad/AudioWAV/1005_MTI_HAP_XX.wav,Happy,Maybe tomorrow it will be cold,narrative
383,kaggle/input/cremad/AudioWAV/1005_MTI_NEU_XX.wav,Neutral,Maybe tomorrow it will be cold,narrative
384,kaggle/input/cremad/AudioWAV/1005_MTI_SAD_XX.wav,Sad,Maybe tomorrow it will be cold,narrative
385,kaggle/input/cremad/AudioWAV/1005_TAI_ANG_XX.wav,Anger,The airplane is almost full,factual_statement
386,kaggle/input/cremad/AudioWAV/1005_TAI_DIS_XX.wav,Disgust,The airplane is almost full,factual_statement
387,kaggle/input/cremad/AudioWAV/1005_TAI_FEA_XX.wav,Fear,The airplane is almost full,factual_statement
388,kaggle/input/cremad/AudioWAV/1005_TAI_HAP_XX.wav,Happy,The airplane is almost full,factual_statement
389,kaggle/input/cremad/AudioWAV/1005_TAI_NEU_XX.wav,Neutral,The airplane is almost full,factual_statement
390,kaggle/input/cremad/AudioWAV/1005_TAI_SAD_XX.wav,Sad,The airplane is almost full,factual_statement
391,kaggle/input/cremad/AudioWAV/1005_TIE_ANG_XX.wav,Anger,That is exactly what happened,narrative
392,kaggle/input/cremad/AudioWAV/1005_TIE_DIS_XX.wav,Disgust,That is exactly what happened,narrative
393,kaggle/input/cremad/AudioWAV/1005_TIE_FEA_XX.wav,Fear,That is exactly what happened,narrative
394,kaggle/input/cremad/AudioWAV/1005_TIE_HAP_XX.wav,Happy,That is exactly what happened,narrative
395,kaggle/input/cremad/AudioWAV/1005_TIE_NEU_XX.wav,Neutral,That is exactly what happened,narrative
396,kaggle/input/cremad/AudioWAV/1005_TIE_SAD_XX.wav,Sad,That is exactly what happened,narrative
397,kaggle/input/cremad/AudioWAV/1005_TSI_ANG_XX.wav,Anger,The surface is slick,factual_statement
398,kaggle/input/cremad/AudioWAV/1005_TSI_DIS_XX.wav,Disgust,The surface is slick,factual_statement
399,kaggle/input/cremad/AudioWAV/1005_TSI_FEA_XX.wav,Fear,The surface is slick,factual_statement
400,kaggle/input/cremad/AudioWAV/1005_TSI_HAP_XX.wav,Happy,The surface is slick,factual_statement
401,kaggle/input/cremad/AudioWAV/1005_TSI_NEU_XX.wav,Neutral,The surface is slick,factual_statement
402,kaggle/input/cremad/AudioWAV/1005_TSI_SAD_XX.wav,Sad,The surface is slick,factual_statement
403,kaggle/input/cremad/AudioWAV/1005_WSI_ANG_XX.wav,Anger,We'll stop in a couple of minutes,narrative
404,kaggle/input/cremad/AudioWAV/1005_WSI_DIS_XX.wav,Disgust,We'll stop in a couple of minutes,narrative
405,kaggle/input/cremad/AudioWAV/1005_WSI_FEA_XX.wav,Fear,We'll stop in a couple of minutes,narrative
406,kaggle/input/cremad/AudioWAV/1005_WSI_HAP_XX.wav,Happy,We'll stop in a couple of minutes,narrative
407,kaggle/input/cremad/AudioWAV/1005_WSI_NEU_XX.wav,Neutral,We'll stop in a couple of minutes,narrative
408,kaggle/input/cremad/AudioWAV/1005_WSI_SAD_XX.wav,Sad,We'll stop in a couple of minutes,narrative
409,kaggle/input/cremad/AudioWAV/1006_DFA_ANG_XX.wav,Anger,Don't forget a jacket,request_command
410,kaggle/input/cremad/AudioWAV/1006_DFA_DIS_XX.wav,Disgust,Don't forget a jacket,request_command
411,kaggle/input/cremad/AudioWAV/1006_DFA_FEA_XX.wav,Fear,Don't forget a jacket,request_command
412,kaggle/input/cremad/AudioWAV/1006_DFA_HAP_XX.wav,Happy,Don't forget a jacket,request_command
413,kaggle/input/cremad/AudioWAV/1006_DFA_NEU_XX.wav,Neutral,Don't forget a jacket,request_command
414,kaggle/input/cremad/AudioWAV/1006_DFA_SAD_XX.wav,Sad,Don't forget a jacket,request_command
415,kaggle/input/cremad/AudioWAV/1006_IEO_ANG_HI.wav,Anger,It's eleven o'clock,factual_statement
416,kaggle/input/cremad/AudioWAV/1006_IEO_ANG_LO.wav,Anger,It's eleven o'clock,factual_statement
417,kaggle/input/cremad/AudioWAV/1006_IEO_ANG_MD.wav,Anger,It's eleven o'clock,factual_statement
418,kaggle/input/cremad/AudioWAV/1006_IEO_DIS_HI.wav,Disgust,It's eleven o'clock,factual_statement
419,kaggle/input/cremad/AudioWAV/1006_IEO_DIS_LO.wav,Disgust,It's eleven o'clock,factual_statement
420,kaggle/input/cremad/AudioWAV/1006_IEO_DIS_MD.wav,Disgust,It's eleven o'clock,factual_statement
421,kaggle/input/cremad/AudioWAV/1006_IEO_FEA_HI.wav,Fear,It's eleven o'clock,factual_statement
422,kaggle/input/cremad/AudioWAV/1006_IEO_FEA_LO.wav,Fear,It's eleven o'clock,factual_statement
423,kaggle/input/cremad/AudioWAV/1006_IEO_FEA_MD.wav,Fear,It's eleven o'clock,factual_statement
424,kaggle/input/cremad/AudioWAV/1006_IEO_HAP_HI.wav,Happy,It's eleven o'clock,factual_statement
425,kaggle/input/cremad/AudioWAV/1006_IEO_HAP_LO.wav,Happy,It's eleven o'clock,factual_statement
426,kaggle/input/cremad/AudioWAV/1006_IEO_HAP_MD.wav,Happy,It's eleven o'clock,factual_statement
427,kaggle/input/cremad/AudioWAV/1006_IEO_NEU_XX.wav,Neutral,It's eleven o'clock,factual_statement
428,kaggle/input/cremad/AudioWAV/1006_IEO_SAD_HI.wav,Sad,It's eleven o'clock,factual_statement
429,kaggle/input/cremad/AudioWAV/1006_IEO_SAD_LO.wav,Sad,It's eleven o'clock,factual_statement
430,kaggle/input/cremad/AudioWAV/1006_IEO_SAD_MD.wav,Sad,It's eleven o'clock,factual_statement
431,kaggle/input/cremad/AudioWAV/1006_IOM_ANG_XX.wav,Anger,I'm on my way to the meeting,personal_statement
432,kaggle/input/cremad/AudioWAV/1006_IOM_DIS_XX.wav,Disgust,I'm on my way to the meeting,personal_statement
433,kaggle/input/cremad/AudioWAV/1006_IOM_FEA_XX.wav,Fear,I'm on my way to the meeting,personal_statement
434,kaggle/input/cremad/AudioWAV/1006_IOM_HAP_XX.wav,Happy,I'm on my way to the meeting,personal_statement
